Year,Country,Area,Location,Activity,Sex ,original order,hurt
1934,AUSTRALIA,New South Wales,Cronulla,Fishing,N,1365.0,Injury
1934,AUSTRALIA,New South Wales,Off Mooloolabah,Fishing,M,1364.0,Injury
1934,SOUTH AFRICA,KwaZulu-Natal,"Grannys Pool, Winkelspruit",Swimming,M,1361.0,Fatal
1934,TURKEY,Istanbul,"Haydarpasa jetty, Istanbul",Fishing,M,1354.0,Injury
1933,ISRAEL,0,Nabi Rubin,Fishing,M,1348.0,Injury
1933,USA,Connecticut,Mystic River,Swimming,F,1345.0,Injury
1933,AUSTRALIA,Northern Territory,Darwin,Fishing,M,1340.0,Injury
1933,AUSTRALIA,Queensland,Off Stradbroke Island,Fishing,M,1338.0,Injury
1933,USA,Florida,"Miami Beach, Miami-Dade County",Swimming,M,1335.0,Fatal
1933,AUSTRALIA,South Australia,"Port River, Adelaide",Fishing,M,1331.0,Injury
1933,AUSTRALIA,Queensland,"Strand Beach, Kissing Point, Townsville",Swimming,M,1330.0,Fatal
1932,AUSTRALIA,New South Wales,"Redhead Beach, Newcastle",Swimming,M,1326.0,Injury
1932,CAPE VERDE,Barlavento Islands,São Vicente ,Swimming,M,1325.0,Fatal
1932,USA,New Jersey,"Offshore, between Mantoloking & Point Pleasant, Ocean County",Fishing,M,1321.0,Injury
1932,USA,New Jersey,"10 miles offshore from Sea Isle City, Cape May County",Fishing,M,1316.0,Injury
1932,USA,New Jersey,"Off Ocean City, Cape May County",Fishing,M,1315.0,Injury
1932,USA,Hawaii,"1 mile off Mala Wharf, Lahaina, Maui",Swimming,M,1309.0,Injury
1932,AUSTRALIA,Queensland,Ipswich,Swimming,M,1306.0,Injury
1932,AUSTRALIA,Victoria,Frankston,Fishing,0,1305.0,Injury
1932,MEXICO,Baja California,Descano Point,Fishing,M,1304.0,Injury
1931,USA,Florida,"Municipal Beach, West Palm Beach, Palm Beach County",Swimming,M,1300.0,Injury
1931,USA,Hawaii,"Kahala, O'ahu",Fishing,M,1298.0,Injury
1931,CUBA,Havana Province,"Vedado Baths, Miramar, Havana",Swimming,M,1297.0,Fatal
1931,USA,Texas,Off Brownsville,Swimming,M,1292.0,Injury
1931,USA,New Jersey,"Sandy Hook (ocean side), Monmouth County",Swimming,M,1291.0,Injury
1931,FIJI,Viti Levu Island,Tamavua River,Swimming,M,1289.0,Injury
1931,USA,New Jersey,"Sea Girt, Monmouth County",Swimming,M,1288.0,Injury
1931,TURKEY,0,"Bakurköy, Istanbul",Fishing,0,1281.0,Injury
1931,AUSTRALIA,Queensland,"Yeppoon, near Ross Creek",Swimming,M,1276.0,Injury
1930,AUSTRALIA,New South Wales,"Homebush Bay, Parramatta River, Sydney",Swimming,M,1273.0,Injury
1930,AUSTRALIA,Victoria,Rosebud,Fishing,0,1271.0,Injury
1930,HONDURAS,Black River,0,Swimming,M,1268.0,Fatal
1930,AUSTRALIA,Western Australia,Geraldton,Fishing,M,1266.0,Injury
1930,SPAIN,Canary Islands,"El Escabonal, Tenerife ",Swimming,M,1265.0,Injury
1930,USA,Florida,"Palm Beach Inlet, Palm Beach County",Swimming,M,1264.0,Injury
1930,CUBA,Havana Province,"LaPlaya Beach / Vedado, Havana",Swimming,M,1263.0,Injury
1930,USA,Florida,"Jensen Beach, Martin County",Swimming,M,1262.0,Injury
1930,TURKEY,0,Ye?ilköy,Fishing,M,1259.0,Injury
1930,SOUTH AFRICA,Western Cape Province,"Melkbaai, False Bay",Swimming,M,1251.0,Injury
1930,SOUTH AFRICA,Eastern Cape Province,"North End Beach, Port Elizabeth",Swimming,M,1248.0,Fatal
1929,CUBA,Cienfuegos Province,Cienfuegos,Fishing,M,1240.0,Injury
1929,MEXICO,Tamaulipas,Tampico,Swimming,M,1235.0,Injury
1929,USA,Florida,"Fort Pierce, St Lucie County",Fishing,M,1233.0,Injury
1929,USA,Florida,"Sea Spray, Palm Beach",Swimming,M,1226.0,Injury
1929,AUSTRALIA,New South Wales,Bondi,Swimming,M,1220.0,Fatal
1929,AUSTRALIA,Queensland,"Alma Bay, Magnetic Island, Townsville",Swimming,M,1219.0,Fatal
1929,AUSTRALIA,New South Wales,Sydney Harbor,Swimming,M,1214.0,Injury
1929,USA,Florida,Indian River area,Fishing,M,1212.0,Injury
1928,USA,New Jersey,"Seabright, Monmouth County",Fishing,M,1208.0,Injury
1928,PANAMA,Gulf of Panama,Taboga Island Bay,Swimming,M,1205.0,Fatal
1928,USA,Texas,Corpus Christi,Fishing,M,1204.0,Injury
1928,USA,Florida,"Daytona Beach, Volusia County",Swimming,M,1200.0,Injury
1928,AUSTRALIA,Queensland,"Barrow Point, 100 miles north of Cooktown, Queensland",Fishing,M,1198.0,Injury
1928,COSTA RICA,Near Puntarenas,0,Swimming,F,1191.0,Injury
1928,COSTA RICA,Near Puntarenas,0,Swimming,M,1190.0,Injury
1928,USA,Florida,0,Swimming,0,1188.0,Injury
1927,SOUTH AFRICA,Western Cape Province,Little Brak River,Swimming,M,1183.0,Fatal
1927,NEW ZEALAND,South Island,"Menzies Bay, Banks Peninsula, ",Fishing,M,1170.0,Injury
1927,USA,California,"Catalina Channel, Los Angeles County",Swimming,M,1168.0,Injury
1927,AUSTRALIA,New South Wales,"Greys Point, Port Hacking",Swimming,M,1167.0,Fatal
1927,AUSTRALIA,New South Wales,15 miles up the Cataract River,Swimming,M,1166.0,Fatal
1926,USA,New Jersey,"Seaside, Ocean County",Swimming,M,1158.0,Fatal
1926,ITALY,Golfo di Genova in the Ligurian Sea,Varazze,Swimming,M,1157.0,Fatal
1926,USA,New Jersey,20 miles off Seabright,Fishing,M,1156.0,Injury
1926,USA,Hawaii,"Hale'iwa, O'ahu",Swimming,M,1153.0,Fatal
1926,USA,Hawaii,"Hilo Bay Yacht Club, Hilo, Hawai'i",Swimming,F,1151.0,Injury
1926,SOUTH AFRICA,Eastern Cape Province,Hamburg,Swimming,M,1149.0,Injury
1925,SPAIN,Valencia ,Valencia,Fishing,M,1140.0,Injury
1925,ENGLAND,Isle of Wight,Off Shanklin,Fishing,M,1139.0,Injury
1925,USA,South Carolina,"Folly Island, near Charleston",Swimming,F,1138.0,Injury
1925,AUSTRALIA,New South Wales,Newcastle Beach,Swimming,M,1134.0,Fatal
1925,PAPUA NEW GUINEA,Central Province,Hula,Swimming,M,1133.0,Fatal
1925,USA,Florida,"Miami Beach, Miami-Dade County",Swimming,M,1132.0,Injury
1924,USA,California,"Newport Beach, Orange County",Fishing,M,1122.0,Injury
1924,SOLOMON ISLANDS,Central Province,Savo Island,Swimming,M,1117.0,Injury
1924,SPAIN,Galica,Sisargas Islands,Fishing,0,1116.0,Injury
1924,SOUTH AFRICA,KwaZulu-Natal,"South Beach, Durban",Swimming,M,1113.0,Fatal
1924,SOUTH AFRICA,Eastern Cape Province,"St. Georges Strand, Port Elizabeth",Swimming,M,1112.0,Injury
1923,AUSTRALIA,New South Wales,"Murwillumbah, Tweed River",Swimming,M,1110.0,Injury
1923,AUSTRALIA,New South Wales,Bellinger Head,Fishing,M,1107.0,Fatal
1923,AUSTRALIA,New South Wales," Black Head, south of Taree",Fishing,0,1105.0,Injury
1923,GUYANA,Demerara County,Off the Demerara River ,Fishing,M,1103.0,Injury
1923,AUSTRALIA,Western Australia,"In Swan River at Freshwater Bay, Claremont, 5 miles from river mouth",Swimming,M,1094.0,Fatal
1923,USA,New Jersey,"Sea Bright, Monmouth County",Fishing,M,1092.0,Injury
1922,BARBADOS,Lucy,Pie Corner,Fishing,M,1086.0,Fatal
1922,USA,Massachusetts,Nahant,Fishing,0,1082.0,Injury
1922,JAMAICA,Westmoreland Parish,Savanna-la-Mar,Swimming,M,1079.0,Fatal
1922,SOUTH AFRICA,Western Cape Province,"Simons Town, False Bay",Swimming,M,1078.0,Injury
1922,AUSTRALIA,New South Wales,Hawkesbury River,Swimming,M,1077.0,Fatal
1922,JAMAICA,Kingston Parish,Kingston Harbor,Fishing,M,1076.0,Injury
1922,AUSTRALIA,New South Wales,"Bilgola Beach, Sydney",Swimming,M,1073.0,Injury
1922,AUSTRALIA,New South Wales,Coogee ,Swimming,M,1072.0,Fatal
1922,AUSTRALIA,New South Wales,"Stockton Beach, Newcastle",Surfing,M,1068.0,Fatal
1921,AUSTRALIA,Queensland,Fitzroy River at  Rockhampton,Swimming,M,1067.0,Injury
1921,FIJI,Viti Levu Island,Rewa River,Swimming,0,1064.0,Fatal
1921,ENGLAND,Dorset,Weymouth,Fishing,M,1061.0,Injury
1921,PHILIPPINES,Luzon Island,"Fort Frank, Manila Bay",Swimming,M,1059.0,Fatal
1919,AUSTRALIA,Queensland,Brible Island,Swimming,M,1040.0,Injury
1919,AUSTRALIA,New South Wales,"Pelican Island, Macleay River",Swimming,M,1039.0,Fatal
1919,USA,Florida,"Gadsden Point, Tampa Bay",Swimming,M,1036.0,Injury
1919,AUSTRALIA,New South Wales,Newcastle Beach,Swimming,M,1032.0,Injury
1919,NEW ZEALAND,South Island,"Tahuna Beach, Nelson",Swimming,F,1031.0,Injury
1919,ITALY,0,Savona,Fishing,M,1028.0,Injury
1919,USA,Florida,"Near Panama City, Bay County",Swimming,F,1027.0,Injury
1918,USA,Hawaii,Papaikou plantation ,Fishing,M,1026.0,Fatal
1918,AUSTRALIA,New South Wales,Newcastle,Surfing,M,1023.0,Injury
1917,AUSTRALIA,Western Australia,Port Hedland,Swimming,M,1021.0,Injury
1917,PHILIPPINES,Luzon Island,Canacao Bay,Swimming,M,1013.0,Fatal
1916,AUSTRALIA,Queensland,Townsville,Swimming,M,1006.0,Fatal
1916,USA,North Carolina,"Atlantic, near New Bern, Craven County",Fishing,M,1002.0,Injury
1916,USA,New York,"Sheepshead Bay, Brooklyn",Swimming,F,1001.0,Injury
1916,USA,New York,"Sheepshead Bay, Brooklyn",Swimming,M,1000.0,Injury
1916,USA,New Jersey,"In Matawan Creek, off NJ Clay Company brickyards at Cliffwood, Monmouth County, 9.5 miles from the sea, Monmouth County",Swimming,M,999.0,Injury
1916,USA,New Jersey,"Matawan Creek, 10 miles from the sea, Monmouth County",Swimming,M,997.0,Fatal
1916,USA,New Jersey,"Spring Lake, Monmouth County",Swimming,M,993.0,Fatal
1916,USA,New Jersey,"Beach Haven, Ocean County",Swimming,M,992.0,Fatal
1916,USA,New Jersey,"Atlantic City, Atlantic County",Swimming,M,991.0,Injury
1916,AUSTRALIA,New South Wales,Manley Beach,Swimming,M,988.0,Fatal
1915,MEXICO,Tamaulipas,Tampico,Fishing,M,981.0,Fatal
1915,AUSTRALIA,Queensland,Wynnum-Manley,Swimming,M,977.0,Injury
1915,NEW ZEALAND,North Island,Otaki,Fishing,M,976.0,Injury
1914,AUSTRALIA,Queensland,Magnetic Island,Swimming,M,973.0,Injury
1914,USA,Louisiana,Lake Pontchartrain,Swimming,M,970.0,Fatal
1914,USA,Louisiana,New Orleans,Fishing,M,968.0,Injury
1914,USA,Florida,"Boca Ciega Bay, Pinellas County",Fishing,F,963.0,Injury
1914,USA,Florida,"St. Augustine, St Johns County",Swimming,M,962.0,Injury
1913,AUSTRALIA,Queensland,"Sandgate Jetty, Brisbane",Swimming,M,952.0,Injury
1913,COSTA RICA,0,Port Limon,Swimming,M,945.0,Fatal
1913,USA,Florida,"John's Pass, Pinellas County",Fishing,M,944.0,Injury
1913,REUNION,5aint-Denis,Barachois,Swimming,M,939.0,Fatal
1912,USA,Georgia,"Tybee Island, Chatham County",Swimming,M,936.0,Fatal
1912,USA,South Carolina,Sullivan's Island,Swimming,M,935.0,Injury
1912,NEW ZEALAND,North Island,Takapuna,Swimming,M,932.0,Injury
1912,AUSTRALIA,New South Wales,Coogee,Swimming,M,930.0,Injury
1912,NEW CALEDONIA,South Province,Noumea,Swimming,M,929.0,Injury
1912,AUSTRALIA,New South Wales,"Fig Tree Bridge, Lane Cove River, near Sydney ",Swimming,M,928.0,Fatal
1911,USA,Delaware,Delaware Lightship,Fishing,M,916.0,Injury
1911,USA,Texas,"Rockport, Aransas County",Fishing,M,914.0,Injury
1911,SOUTH AFRICA,Western Cape Province,Victoria Bay,Swimming,M,913.0,Fatal
1911,NEW ZEALAND,Chatham Islands,0,Fishing,0,912.0,Injury
1911,AUSTRALIA,Torres Strait,Thursday Island,Swimming,M,911.0,Fatal
1911,USA,Texas,"Texas City, Galveston",Swimming,M,909.0,Injury
1911,NEW ZEALAND,North Island,"Manukau Harbor, 6 miles south of Auckland",Fishing,M,908.0,Fatal
1910,NORTH ATLANTIC OCEAN,Georges Bank,0,Fishing,M,905.0,Injury
1910,MEXICO,0,LaBarra,Swimming,M,903.0,Injury
1910,NEW ZEALAND,North Island,"Waikanae Beach, Gisborne",Swimming,M,899.0,Injury
1910,PHILIPPINES,Luzon Island,"Polinao Point, Manila",Swimming,M,894.0,Injury
1909,AUSTRALIA,New South Wales,Bondi,Fishing,M,891.0,Injury
1909,USA,Florida,"Panama City, Bay County",Swimming,M,886.0,Injury
1909,SPAIN,Andalucia,"Puente Mayorga, San Roque, Cádiz",Fishing,M,882.0,Injury
1908,SOUTH AFRICA,Western Cape Province,Stilbaai,Swimming,M,875.0,Fatal
1907,CHINA,Hong Kong,"Sharp Peak, Sai Kung Peninsula, New Territories",Fishing,M,860.0,Injury
1907,CHINA,Hong Kong,"Sharp Peak, Sai Kung Peninsula, New Territories",Fishing,M,859.0,Injury
1907,ENGLAND,English Channel,0,Swimming,M,855.0,Injury
1907,CROATIA," Split-Dalmatia Count,","Sucurja, Hvar Island,",Swimming,F,854.0,Fatal
1907,CROATIA, Primorje-Gorski Kotar County,Krk Island,Swimming,F,853.0,Fatal
1907,CROATIA, Primorje-Gorski Kotar County,Krk Island,Swimming,M,852.0,Fatal
1907,CROATIA," Split-Dalmatia Count,","Su?uraj, Hvar Island",Swimming,F,850.0,Fatal
1907,MALTA,Harare Province,Marsaskala,Fishing,M,845.0,Fatal
1907,VIETNAM,Khánh Hòa Province,Nha Trang,Fishing,M,841.0,Injury
1906,JAMAICA,Westmoreland Parish,Cabaritta River mouth,Fishing,M,839.0,Injury
1906,USA,Hawaii,0,Swimming,M,837.0,Fatal
1906,USA,Hawaii,0,Swimming,M,835.0,Fatal
1906,INDONESIA,Java,Lorok Bay,Swimming,M,834.0,Injury
1906,INDONESIA,Java,Lorok Bay,Swimming,M,833.0,Fatal
1906,AUSTRALIA,Torres Strait,Mabiuag,Swimming,M,832.0,Fatal
1906,USA,California,"Avalon, Los Angeles County",Fishing,M,831.0,Injury
1906,USA,Mississippi,"Bay St. Louis, Hancock County",Swimming,M,828.0,Fatal
1906,NEW ZEALAND,North Island,Mototapu Island,Swimming,M,821.0,Injury
1905,AUSTRALIA,New South Wales,"Waverly, Sydney",Swimming,M,816.0,Fatal
1905,USA,Florida,"Fort Pierce, St Lucie County",Fishing,M,815.0,Injury
1905,USA,North Carolina,"Ocracoke, Hyde County",Fishing,M,808.0,Fatal
1905,USA,Florida,"Pablo Beach, Jacksonville, Duval County",Swimming,M,807.0,Injury
1905,SOUTH AFRICA,KwaZulu-Natal,"Back Beach, Durban",Swimming,M,806.0,Fatal
1904,USA,Texas,0,Swimming,M,795.0,Fatal
1904,ITALY,Ancona Province,Ancona,Swimming,M,794.0,Fatal
1904,NEW ZEALAND,North Island,Waitara,Swimming,M,792.0,Fatal
1904,REUNION ISLAND,0,Swimming off the British steamer Troutpool,Swimming,M,790.0,Fatal
1904,USA,Hawaii,"Off Diamond Head, Honolulu, O'ahu",Swimming,M,787.0,Fatal
1903,USA,New Jersey,"Atlantic City, Atlantic County",Fishing,M,785.0,Injury
1903,AUSTRALIA,New South Wales,Georges River,Swimming,M,783.0,Fatal
1903,AUSTRALIA,Queensland,Logan River,Swimming,M,780.0,Fatal
1903,USA,Hawaii,"Koko Head, south side of O'ahu Island",Fishing,M,777.0,Fatal
1902,NICARAGUA,Rio San Juan,Greytown,Swimming,M,776.0,Fatal
1902,AUSTRALIA,New South Wales,"Middle Harbour, Sydney ",Swimming,M,775.0,Fatal
1902,USA,Texas,"Near Port Lavaca, Calhoun County",Fishing,M,774.0,Injury
1902,ITALY,Calabria,Nicotera,Swimming,M,773.0,Fatal
1902,CROATIA,Istria County,Porec,Fishing,M,772.0,Injury
1902,ITALY,Liguria,"Galliera dock, Genoa",Fishing,M,770.0,Injury
1902,USA,New Jersey,"Atlantic City, Atlantic County",Swimming,M,769.0,Injury
1902,SOUTH AFRICA,Eastern Cape Province,Algoa Bay,Swimming,M,766.0,Injury
1902,AUSTRALIA,Queensland,Brisbane,Swimming,M,762.0,Injury
1901,CYPRUS,Southern Cyprus,Larnaca,Swimming,M,759.0,Fatal
1901,SOUTH AFRICA,Western Cape Province,Windmill Beach,Swimming,M,758.0,Fatal
1901,ITALY,Syracuse,Capo Santa Croce,Swimming,M,757.0,Injury
1901,PHILIPPINES,Western Viscayas,"Island of Panay, Iliolo",Swimming,M,755.0,Injury
1900,SOUTH AFRICA,Western Cape Province,Three Anchor Bay,Swimming,M,751.0,Fatal
1900,SOUTH AFRICA,Western Cape Province,"Woodstock Beach, Cape Town",Swimming,M,750.0,Injury
1900,AUSTRALIA,Queensland,Townsville,Swimming,M,749.0,Injury
1900,CROATIA, Primorje-Gorski Kotar County,"Volosko, Opatija",Swimming,M,745.0,Fatal
1900,SOUTH AFRICA,Eastern Cape Province,Port Elizabeth,Swimming,M,740.0,Injury
1899,MEXICO,Tamaulipas,Tampico,Swimming,M,734.0,Fatal
1899,USA,Florida,"Trout River, Panama Park",Swimming,M,732.0,Fatal
1899,ITALY,Calabria,Bagnara Calabra,Fishing,M,727.0,Injury
1899,PHILIPPINES,Negros ,Escalante,Swimming,M,725.0,Fatal
1898,USA,New York,"Prince's Bay, Staten Island",Swimming,M,714.0,Injury
1898,CUBA,Santiago de Cuba Province,Santiago de Cuba,Swimming,M,710.0,Fatal
,SRI LANKA,0,Colombo Harbor,Swimming,M,707.0,Fatal
1897,MARSHALL ISLANDS,Ratak ,Ailuk Island,Fishing,0,696.0,Fatal
1897,USA,Rhode Island,Point Judith,Fishing,M,695.0,Injury
1897,0,Mediterranean Sea,0,Swimming,M,691.0,Fatal
1897,USA,Massachusetts,30 miles south of Lynn,Fishing,M,690.0,Fatal
1896,AUSTRALIA,Victoria,Hobson's Bay,Fishing,M,687.0,Injury
1896,AUSTRALIA,Western Australia,Albany,Swimming,M,684.0,Fatal
1896,USA,Hawaii,"Kahului, Maui",Fishing,M,681.0,Fatal
1895,AUSTRALIA,New South Wales,Jervis Bay ,Fishing,M,674.0,Fatal
1895,USA,North Carolina,"Near the mouth of the Cape Fear River, Brunswick County",Fishing,0,671.0,Injury
1895,USA,Rhode Island,Noyes Beach,Swimming,M,670.0,Fatal
1895,USA,New Jersey,Raritan Bay,Fishing,M,669.0,Injury
1895,NEW ZEALAND,South Island,Oamaru,Swimming,M,662.0,Injury
1895,INDONESIA,Moluccas,South Aroo Island,Swimming,M,661.0,Fatal
1895,AUSTRALIA,Queensland,Burnett River,Swimming,M,660.0,Injury
1895,AUSTRALIA,New South Wales,Sydney Harbor,Swimming,M,659.0,Fatal
1894,USA,Florida,"North Beach, St. Augustine",Fishing,M,656.0,Injury
1894,USA,Alabama,Mobile Bay,Swimming,M,654.0,Fatal
1894,USA,Texas,Rockport,Fishing,M,651.0,Injury
1894,USA,New York,"Woolsey's Point, East River",Swimming,F,650.0,Injury
1894,FRANCE,Provence,"la Badine, Hyères ",Fishing,M,648.0,Injury
1892,AUSTRALIA,Norfolk Island,0,Fishing,M,627.0,Injury
1892,AUSTRALIA,Queensland,"Wellington Point, Brisbane",Swimming,F,626.0,Injury
1892,AUSTRALIA,New South Wales,Lake Macquarie,Fishing,M,619.0,Injury
1891,AUSTRALIA,New South Wales,0,Swimming,M,617.0,Injury
1890,CROATIA,0,Fiume,Swimming,M,602.0,Injury
1890,EGYPT,0,Port Said,Swimming,M,600.0,Fatal
1890,NEW ZEALAND,North Island,"Lampton Harbour, Wellington",Swimming,M,593.0,Fatal
1889,INDIA,Tamil Nadu,Madras,Swimming,M,588.0,Fatal
1889,USA,Florida,"Fernandina, Nassau County",Swimming,M,587.0,Fatal
1889,USA,Texas,West Bay near Galveston ,Fishing,M,586.0,Injury
1889,USA,Florida,Hillsborough Bay,Fishing,0,584.0,Injury
1888,INDIAN OCEAN,Between Perth & Colombo,0,Swimming,M,582.0,Injury
1888,AUSTRALIA,New South Wales,"Iron Cove Bridge, Sydney (Estuary)",Swimming,M,581.0,Fatal
1888,AUSTRALIA,Victoria,Port Melbourne,Fishing,0,573.0,Injury
1887,ITALY,0,Trieste,Swimming,M,563.0,Injury
1887,NEW ZEALAND,North Island,Kaipara,Swimming,M,559.0,Fatal
1887,SOUTH AFRICA,Eastern Cape Province,"Mzimvubu River, 9.6 km from the sea",Swimming,M,556.0,Fatal
1886,AUSTRALIA,Victoria,Mordialloc,Fishing,M,544.0,Injury
1886,SOUTH AFRICA,Western Cape Province,Groot River,Swimming,M,541.0,Fatal
1885,0,0,0,Swimming,M,533.0,Fatal
1885,SOUTH AFRICA,KwaZulu-Natal,Kokstad District,Fishing,M,531.0,Injury
1884,SOUTH AFRICA,Eastern Cape Province,"South Jetty, Port Elizabeth",Swimming,M,525.0,Fatal
1883,AUSTRALIA,New South Wales,Parramatta River,Swimming,M,523.0,Fatal
1883,PACIFIC OCEAN,0,0,Fishing,M,514.0,Fatal
1882,AUSTRALIA,New South Wales,Lake Macquarie,Fishing,M,504.0,Fatal
1881,AUSTRALIA,New South Wales,"Johnstone's Bay, Sydney",Swimming,M,498.0,Injury
1881,USA,Rhode Island,Providence,Swimming,M,494.0,Injury
1880,AUSTRALIA,Queensland,"Petrie Bight, Brisbane River",Swimming,M,489.0,Fatal
1880,AUSTRALIA,New South Wales,"Chowder Bay, Sydney",Fishing,0,480.0,Injury
1879,INDIA,Andaman Islands,Port Blair,Swimming,M,474.0,Fatal
1879,AUSTRALIA,New South Wales,Clarence Heads,Swimming,M,473.0,Injury
1879,SPAIN,Valencia,Castellon de la Plana,Fishing,0,472.0,Injury
1878,INDONESIA,East Java,Probolinggo,Swimming,M,465.0,Fatal
1878,USA,Connecticut,"Branford, New Haven County",Fishing,M,463.0,Injury
1878,USA,New York,East River,Swimming,M,460.0,Fatal
1878,USA,New York,Brooklyn,Swimming,M,459.0,Fatal
1877,AUSTRALIA,New South Wales,Port Jackson,Fishing,M,450.0,Injury
1877,AUSTRALIA,Victoria,Boarding School Bay,Swimming,F,442.0,Injury
1876,USA,New York,0,Fishing,M,439.0,Fatal
1876,AUSTRALIA,New South Wales,Sydney Harbour,Swimming,M,436.0,Fatal
1875,AUSTRALIA,New South Wales,Clarence Heads,Fishing,M,430.0,Injury
1874,CROATIA,Zadar County,"Lika-Senj, Pag Island",Fishing,0,424.0,Injury
1874,FRANCE,0,0,Fishing,0,423.0,Injury
1874,USA,Hawaii,Waikiki,Fishing,M,422.0,Injury
1874,CANADA,Newfoundland,St. Pierre Bank ,Fishing,M,416.0,Injury
1872,CROATIA,0,Fiume,Fishing,M,406.0,Injury
1871,USA,Hawaii,0,Fishing,M,400.0,Injury
1871,AUSTRALIA,New South Wales,Jervis Bay & Long Reef,Fishing,M,393.0,Injury
1870,AUSTRALIA,Queensland,Moreton Island,Fishing,M,389.0,Injury
1868,AUSTRALIA,South Australia,Belfast (now Port Fairy),Fishing,0,379.0,Injury
1868,AUSTRALIA,Torres Strait,South Aroo Island,Swimming,M,378.0,Fatal
1867,EGYPT,0,Port Said,Swimming,M,376.0,Fatal
1865,SOUTH AFRICA,Western Cape Province,St. Helena Bay,Fishing,M,367.0,Fatal
1864,USA,New York,Mahattan,Swimming,M,362.0,Injury
1864,CHINA,0,Macao Harbor,Swimming,M,358.0,Injury
1864,AUSTRALIA,South Australia,"Corio Bay, Port Phillip",Swimming,M,352.0,Fatal
1863,USA,Hawaii,Palama,Fishing,M,349.0,Injury
1863,GREECE,Corfu,0,Swimming,M,341.0,Fatal
1862,NEW ZEALAND,North Island,"Soldier's Point, Brick Bay, Auckland",Swimming,M,340.0,Injury
1862,SPAIN,Malaga,San Andres Beach,Swimming,M,335.0,Fatal
1861,EQUATORIAL GUINEA / CAMEROON,Fernando Po Island,0,Swimming,M,325.0,Fatal
1860,USA,New York,Brooklyn,Swimming,M,321.0,Injury
1860,NEW ZEALAND,North Island,"Princes Wharf, Auckland Harbor",Swimming,M,320.0,Injury
1858,USA,New York ,"Staten Island, Richmond County",Swimming,M,315.0,Injury
1858,USA,New York ,"Staten Island, Richmond County",Swimming,M,314.0,Injury
1858,USA,Hawaii,0,Swimming,M,311.0,Fatal
1857,USA,Florida,"Cape Sable, Monroe County",Swimming,M,309.0,Fatal
1856,FIJI,0,0,Swimming,M,308.0,Fatal
1856,0,0,0,Swimming,M,307.0,Fatal
1856,ENGLAND,Isle of Wight,Colwell Bay,Swimming,M,306.0,Injury
1856,AUSTRALIA,Victoria,Point Henry,Swimming,M,305.0,Injury
1855,AUSTRALIA,Victoria,Melbourne,Swimming,M,304.0,Fatal
1853,AUSTRALIA,New South Wales,0,Swimming,M,297.0,Injury
1853,USA,South Carolina,"Charleston Harbor, Charleston County",Swimming,M,295.0,Fatal
1853,GREECE,Corfu ,0,Swimming,M,294.0,Injury
1852,AUSTRALIA,New South Wales,"Clark's Island, Sydney Harbor",Swimming,M,289.0,Injury
1852,PACIFIC OCEAN,Between Australia & USA,0,Fishing,M,288.0,Injury
1852,USA,Virginia,Norfolk,Swimming,M,285.0,Fatal
1852,NEW ZEALAND,North Island,Wellington Harbor,Swimming,M,281.0,Fatal
1851,USA,Hawaii,Honolulu Harbor,Swimming,M,278.0,Fatal
1849,PERU,0,Tumbez,Swimming,M,272.0,Fatal
1849,AUSTRALIA,Victoria,Warrnambool,Swimming,M,271.0,Fatal
1848,USA,Maryland,Patapsco River,Swimming,M,267.0,Injury
1847,AUSTRALIA,Queensland,Brisbane River,Swimming,M,264.0,Injury
1847,GREECE,Corfu,Off the harbor wall at Mandrakina,Swimming,M,262.0,Fatal
1847,USA,South Carolina,"Charleston Harbor, Charleston County",Swimming,M,257.0,Injury
1845,AUSTRALIA,New South Wales,Newcastle ,Fishing,M,252.0,Fatal
,ALGERIA,0,Cape Matifou,Swimming,M,245.0,Fatal
1842,USA,New Jersey,"Absecon, Atlantic County",Swimming,M,242.0,Injury
1840,AUSTRALIA,New South Wales,"Off Domain, Sydney Harbor",Swimming,M,237.0,Fatal
1840,WEST INDIES,0,0,Swimming,M,234.0,Fatal
1836,ENGLAND,Cumberland,Whitehaven,Swimming,M,224.0,Fatal
1834,FRENCH POLYNESIA,Society Islands,Tahiti,Swimming,F,219.0,Fatal
1832,AUSTRALIA,New South Wales,"South Head, Sydney",Fishing,F,218.0,Injury
1828,USA,Hawaii,"Uo, Lahaina, Maui",Surfing,M,206.0,Fatal
1827,SIERRA LEONE,Western Area ,Tombo Island in the Sierra Leone River,Swimming,M,205.0,Injury
1827,SIERRA LEONE,Western Area ,Tombo Island in the Sierra Leone River,Swimming,M,204.0,Injury
,AUSTRALIA,Tasmania,"Sweet Water Point, Pitt Water",Swimming,M,197.0,Fatal
1817,USA,South Carolina,"Charleston Harbor, Charleston County",Swimming,M,191.0,Fatal
1817,INDIA,Maharashtra,Bombay (now Mumbai),Swimming,M,190.0,Fatal
1817,SRI LANKA,Western Province,Colombo,Swimming,M,189.0,Fatal
1816,USA,Rhode Island,Bristol Harbor,Swimming,M,187.0,Fatal
1812,ENGLAND,Devon,Mill Bay,Swimming,M,185.0,Injury
1808,JAMAICA,0,Port Royal Harbour,Swimming,M,182.0,Fatal
1792,ENGLAND,0,On the Thames River,Fishing,M,169.0,Fatal
1788,AUSTRALIA,New South Wales,Sydney Harbor,Fishing,0,167.0,Injury
